,tweet
0,"مازلت أنا صغير أحتاجك يا بابا
تطبطب علي وأنا دموعي سكابة🕊️ .."
1,"وعليه قول ابن عاشور:
أرقٌ يزيدُ وحرّ وجدٍ متلفِ
وتوقّدٌ بين الحشا لا ينطفي
وتدفّقٌ من مقلةٍ سكّابةٍ
تبكي الدماءَ من الدموعِ الذُّرَّفِ"
2,"ألا والنفس محزونة 
بفرقة خيرة الأجواد 

حماة الدين في أرضي 
حماة العز والأمجاد

أسود الحق والجهاد
أنصار شرع رب الكون

ألا ياربي تقبلهم 
بدمعة عين سكابة 

تصبر يا غريب الدين 
في وجه العدا الأوغاد 

_ناصر تقبلك الله 

العراق/٢٠٠٣
سوريا/٢٠١١ https://t.co/l42Vckkp9Y"
3,"@alamyrh_aml يارب عفوك والرجاوالمطلب 
تغفرذنوب العبدذي سكابه
بداعيك وابدع دعوتي لك يارب 
رب العبادماحديفك حجابه 
بدعيك واتواسل اليك انت اقرب 
من هوعلى وثقاك انت ادربه 
يارب عفوك ماحديتهرب 
من يوم حامي وقدته ولهابه 
من بعدبراضى بالقسم ذي يكتب 
من خالق الأكوان والتجابه"
4,"أبيت اللعن فيها إن سكابة عذق نفيس لا يعار ولا يياع
مغداه مكرمة علينا
تجاع لها العيال ولا تجاع
فلا تطمع أبيت اللعن فيها
ومنعكها بشيء يستطاع https://t.co/tK2KvSuK4T"
